time (us)
17623
95596
334983
64911
43428
37330
146703
126822
12778
25196
34211
38108
33097
16416
33221
58704
25135
12191
18988
13600
17766
35987
32441
41939
23689
122021
22170
19424
17176
21047
16568
14057
12339
15316
56575
65335
22881
21636
47240
23795
30777
19423
21923
19584
24524
11317
13003
18830
32644
15554
11823
21544
12520
17716
16718
24285
23006
17577
31402
50425
17570
12966
45012
19304
15922
27092
27032
16238
34019
29288
24780
17434
24057
24772
36638
27878
34818
14461
95726
63583
12631
14098
12621
24054
17371
56327
89934
39535
42798
17253
12865
15738
11493
15812
28363
15967
52203
24290
18966
14932
14316
11749
36565
29225
15063
15525
18538
58003
14609
15768
21557
23797
28740
20433
18027
15680
14531
13135
14953
19372
17558
42965
21790
25199
80583
105801
12754
21445
20717
30488
25452
71035
30088
15909
24433
10715
11458
29347
26263
21297
42328
133447
93049
39311
17730
26827
28991
34089
23224
25622
42607
18038
19435
17220
13824
53917
22092
62273
27997
24272
31755
20320
14413
22149
18174
30966
13861
13541
28484
36106
17775
14099
19700
31725
38249
15522
20244
24416
24922
18293
12035
11498
19999
12890
14532
12599
54708
61331
11351
11519
14579
12107
12725
21295
19842
16916
16687
20317
71564
21721
28679
96092
44134
89507
18341
19084
24385
35266
20207
23014
477900
22031
33941
9099828
13492902
34912069
22656
18842
10739
12594
15580
11276
15457
15232
23255
48684
13027
13225
11880
9032
10153
11220
20952
11188
10805
10333
10976
10897
10999
11121
9953
10680
12660
9231
11046
8565
9050
10356
12399
14845
12471
12501
11028
10273
17379
9991
9277
9897
12288
10572
14072
32826
83936
16516
11230
11634
10453
20264
11165
28728
10594
9516
8867
10030
9499
17741
23643
13079
11692
10864
10284
14474
10773
15050
10429
24010
11067
11103
8585
30649
15222
10163
10635
9972
11153
9636
10209
10518
8916
13877
9026
9721
10291
17625
11233
10482
8822
7448
9435
11288
10263
11080
15164
10822
12316
14956
11019
12786
10279
9953
9733
13485
10348
12359
9662
10498
12830
9308
9294
9828
12521
9355
10553
11061
14647
10173
13990
10330
13893
32538
13083
10549
15078
8527
20826
8767
13255
15072
15705
17073
12078
9412
11428
10368
10747
9128
17889
15934
14309
10041
9349
8695
18694
9716
18905
10881
37394
14177
17217
14723
12824
13882
9930
20293
14549
15071
11595
13119
12346
9967
11116
10346
9958
8905
14023
12105
11278
17028
17277
12873
11834
11366
13089
8170
11769
11791
37991
31392
10914
9491
25352
16784
8979
10437
11118
10405
10472
10401
9956
11689
11659
9882
10425
14935
11013
9725
9862
23562
10325
9262
13818
8979
11235
8315
14894
13631
16342
11167
11394
12192
17323
11523
16794
11337
8603
9886
8578
10549
10019
9918
11395
9895
11213
12446
10137
9249
12779
9086
20047
9603
7931
15116
13969
10167
12617
15594
31167
12378
13311
19182
73962
20990
10468
13689
30141
38633
16358
21720
15286
10857
21588
16542
9908
9895
11906
10254
11612
11267
9813
12653
11176
13216
11806
10593
9987
8419
16669
9400
9819
11965
10418
17887
10121
10947
10004
12661
10162
9479
14258
13146
11290
9991
12820
13945
21377
8714
7753
9138
11915
8549
23520
13489
14931
12033
12604
8931
8539
11028
11977
7789
16032
11984
12546
18234
10703
13343
11583
10294
17892
9826
19066
9601
9271
10860
11718
12159
11166
14243
13181
19369
10519
9745
8444
10730
12253
8358
10293
21977
9948
10253
12305
10798
12958
14103
10388
13929
23070
10343
13267
8207
11059
34394
10549
11723
12283
9025
13292
16626
31216
10927
11957
9846
10583
9978
15183
10083
11817
11430
12233
11089
10006
26028
8330
10313
11141
12032
9930
10550
9293
24579
10724
11121
20232
12640
11872
11227
9641
12917
13812
10182
8534
10568
13819
9802
22602
7837
9572
15506
9094
9403
9333
8560
9892
10103
7823
10409
9456
10095
12558
9710
9311
12822
11090
9851
11960
9860
12305
11127
10568
10474
17450
8219
10338
10370
11424
10051
12031
10784
11825
14242
12069
9477
8930
10811
10070
10959
10144
19155
10599
9984
20719
9905
10554
9862
10213
12556
11175
8897
9513
9781
9888
9653
15918
23413
11511
13806
9297
9753
7517
8695
13975
11629
13024
17306
10298
18310
22685
12212
11205
11196
10678
14599
10301
9478
10282
9953
10366
12105
13800
17728
26128
9569
10579
10087
9325
13086
19826
21703
23079
25597
11117
17027
29288
10937
9912
10251
9750
12479
15213
13182
24912
9684
12563
11813
14575
27538
15669
12854
12681
29309
9895
10883
8680
15231
9641
18327
35026
19882
33470
18895
43599
10645
12123
8859
19836
18003
11098
9953
18188
14975
15353
12687
18746
25628
12682
11756
9781
9618
9895
10308
13355
13267
10224
15118
16465
14088
14968
13959
11263
11351
12431
8166
14500
10767
10279
9988
30988
26095
15430
10777
12640
10650
9037
10326
16394
9928
10076
19455
11202
9178
16942
12345
19030
15195
20652
11782
19452
12251
9813
11478
9721
13535
11245
9361
20809
24335
10480
8958
10594
14090
11391
10073
10909
13451
11208
14395
15617
15210
10425
18261
9324
16609
14360
10069
9515
11548
9671
8394
7227
10069
11271
9671
11391
8922
9576
11284
10228
12910
12543
10280
24056
10368
10617
11681
7837
12167
8431
11251
15573
9562
7777
12132
12292
11029
9258
12373
9609
19911
10183
10085
10397
10781
12974
14527
19260
49141
13684
14652
10187
9848
9516
13053
11145
8870
9616
11314
16273
10706
13589
10262
10170
11902
9710
11530
14154
10300
9230
11292
8917
10228
20682
11527
8709
25263
13219
13163
11264
14115
19092
10633
14080
9796
10144
10887
10470
10756
17558
10788
9725
9466
41561
14562
13251
10362
21286
15952
10340
68445
8977
13719
10115
7420
13048
15253
12801
9484
11356
9207
9982
9844
9822
10860
9907
13158
8248
10593
7925
15047
14988
10620
14765
16212
9066
9801
11440
11110
18561
13194
9434
10230
12481
35688
28430
10270
10677
12556
13911
10863
14428
10361
13077
21417
13574
14781
11697
13397
16508
10382
9949
10277
16976
10061
8877
11124
14230
25475
29162
28068
16333
14132
8443
9902
8236
13766
11649
28493
10518
14956
13563
11543
11101
8876
8116
9294
9906
12153
8104
19439
9967
10661
9323
8772
13420
20086
10075
11821
10205
9960
10484
11036
