time (us)
45194
29019
31443
22767
22422
19399
118596
11888
14804
78685
47156
23075
49690
89190
46187
31627
35266
40183
15966
52525
37928
29720
60248
51625
19747
15611
35529
59770
23797
24422
20975
31312
28438
23631
32391
61180
39469
51388
31199
12469
32156
22460
41439
43802
40010
39379
17507
39972
66325
35712
29086
32036
36061
38860
20679
21209
21360
35556
185459
27273
19917
26955
53928
55761
15502
11868
15999
19442
29052
13230
37867
31756
73169
31259
42009
38694
78436
14853
20825
28323
20872
13992
25531
33981
16738
51173
12342
16714
21065
35087
15089
21497
16492
10664
18796
15329
10501
17254
15646
22256
22542
24637
21783
11490
14104
21463
24805
14143
30098
16935
11965
21427
21702
111711
21328
31660
21641
20428
26795
27870
22422
16209
24078
16997
14778
16435
80348
96255
29514
83505
16108
36413
16985
27806
16171
49640
23734
28008
24683
10988
17127
31636
15681
15822
20968
15784
28067
13372
18097
21266
14359
33925
17241
19699
12169
14311
23382
23856
25453
14185
19214
25388
28628
26362
19361
15749
17538
21125
17725
17201
28743
69657
12373
13229
23391
17475
23773
18573
30618
25006
15751
28714
59425
35424
17187
20289
109433
26695
22365
43743
32874
25474
238386
37724
28135
143032
34350
67459
54142
14686
13701
36857
37394
34160
26287
33577
12281
46115
21477
17831
17144
17046
17198
15835
40096
29622
12927
21754
27187
29636
12417
33480
23144
10715
21785
27586
13542
38762
49458
14864
21431
47090
50532
92240
14559
112577
22339
22884
19055
199513
17509
19182
21612
18271
50239
23043
16674
38138
33726
16226
15000
14241
75712
25699
18217
48345
26314
25562
17485
16102
13320
24981
41422
14197
33314
13496
24525
17369
20841
52484
62819
20473
33191
259330
43106
34283
11195
14885
110549
21065
17145
15455
25746
18791
35866
23758
21283
184424
15373
73988
13765
12031
23999
14505
29200
21372
20228
17000
62449
21424
17802
19113
32731
20025
28175
18658
63387
20252
21163
16758
26704
86393
61376
16367
29895
15757
32584
79225
76460
11550
19339
17447
8578
16308
22323
17867
17963
18981
10833
11345
15333
15366
11989
8735
14780
20630
15992
16146
9859
14450
18302
12978
22032
55145
20510
22200
16117
22208
18687
33260
26023
16593
92727
19634
17043
23577
130133
44734
12023
12672
11952
14131
15334
30268
25020
20537
14138
21209
23764
40958
29505
30668
19659
17054
15565
18468
21230
21335
22658
15879
9005
10995
30320
18670
20007
23489
11912
11293
9703
12521
10179
12157
34338
15742
14192
24550
13469
13586
10419
9401
21173
17675
21617
20153
40708
17431
13321
12473
17649
13663
14160
19079
12586
16524
22628
20753
12910
16935
15595
16663
18908
19205
33016
10359
19251
14077
13594
11655
31780
18155
35729
13520
28536
13531
16619
19178
28673
38785
12592
32953
143860
12038
16543
22031
19025
24937
14925
34539
33873
19108
14290
12653
102807
31591
10723
18174
9237
21021
12182
11218
11207
27898
28121
26241
13213
11624
17445
11466
39703
19068
25375
16069
17444
25617
101015
28995
324424
17956
12219
17754
12093
15317
51103
16359
13156
10650
29954
18286
29527
60482
21819
136557
20787
23202
18186
30735
20647
28383
22784
23427
29257
38053
22600
21796
10949
31489
23049
19279
18188
18977
24278
16855
91118
43049
10412
11867
13966
18710
16588
15945
19071
15308
31060
14467
27139
17523
21205
26573
24587
28258
20399
21797
24314
36678
27137
23325
27382
10661
17548
39657
19521
17323
44947
34967
20176
37444
13996
10928
12074
11850
18759
24798
39680
36422
31700
28892
11807
13274
22396
25970
15289
14265
16676
112770
19219
61316
16703
20228
19542
16617
42706
12660
9873
24117
12639
17109
21304
10846
17092
18113
19783
18036
17669
27578
17467
13931
19807
24212
36081
60129
17214
20722
16794
25049
13326
9848
18124
12227
10651
13511
9779
12630
10408
10093
8545
10549
9626
15773
12565
10707
12014
35229
56560
37369
11926
16804
43181
10153
20928
14619
12575
29444
18616
55367
27035
23199
30166
20615
29627
20984
26330
26697
20530
14615
17567
23058
12952
16968
19578
17924
14660
18880
16707
44903
11607
36656
15570
24219
15898
141346
15703
17150
21287
17408
15560
21504
18529
11152
13685
22035
39519
13209
54219
13132
18199
14965
16563
32493
22692
63849
25099
16256
19054
20357
16766
12770
15602
25433
22622
34845
12078
17039
29248
21498
18393
19347
15452
66966
33913
25567
20690
24060
10686
10787
13127
10860
14469
11189
13009
15128
48699
8351
9006
8785
21939
23019
7851
13105
14662
20819
12261
14697
99059
31153
20534
15172
14317
12892
49762
21946
21149
29713
54809
21303
28804
33655
182583
67840
32417
58779
46971
23590
25187
39087
20676
10967
12395
20825
44580
128973
18267
18441
21844
32238
20664
19966
20701
42356
27503
14472
24664
26154
42606
37794
23235
19090
13799
12043
17083
17666
17698
25936
51171
16042
21058
20132
13618
22188
17768
9557
13324
12181
19650
14329
13863
22632
57375
20823
34074
26917
23416
19293
22794
19947
23086
15918
23100
24040
24263
21672
13310
12394
15983
18465
23189
19687
31318
43559
30019
19280
18491
20375
55093
68848
12119
13853
13524
13601
17717
23294
12241
20698
15139
21065
24689
18300
13800
20444
36491
20197
26590
19889
30989
16556
13706
24010
24509
29202
22723
15710
13468
7203
10291
37458
24104
18992
30683
35409
14931
27575
19749
15311
33886
25963
25992
12932
27648
17047
14514
13741
20699
13835
16913
16426
25820
20538
48051
19562
16047
31939
20850
15208
20053
36852
21003
19302
18698
22099
50615
14774
24174
31215
11932
35220
33196
22094
23469
33798
12052
17295
15951
23236
16376
65254
70853
11689
12531
14477
39074
17099
12577
20179
15178
20141
19037
38100
217471
20339
33944
130603
21440
27034
67005
58501
22938
103474
66836
45319
55427
20008
52142
31713
131542
10928
20087
58769
19725
34371
58635
14029
14689
12267
25942
121864
53988
110741
24163
15128
62303
20702
63879
79371
31137
18221
19804
38367
23213
48600
17879
13124
23381
55226
84518
23181
25737
75462
23625
155900
14824
23363
16147
24582
35863
14384
24590
22145
28775
45877
18178
25906
41192
29237
40923
80700
26156
71390
28805
43868
13958
21843
28124
29804
15760
16839
21311
83250
23175
197505
25867
25189
17950
28817
26446
17046
17102
12611
15797
13817
32143
12039
12319
24446
45297
19605
41424
47026
23257
129740
26840
20203
