time (us)
14092
14944
19514
22814
23288
17233
30802
19539
32384
13843
14133
13670
19049
12758
18144
13794
20996
24375
18946
11645
10191
15512
13326
22122
17395
19474
18560
15389
12491
10755
14715
12898
14455
16516
13084
19905
29749
55766
19746
23204
19067
92620
21542
27511
26545
16185
10672
10704
31533
13792
33304
15412
14393
12614
14112
14050
16982
33224
16734
15913
55843
40416
79003
18589
16916
17594
13672
13944
16596
17718
15174
23124
42359
17865
19651
107542
10992
36992
79472
22500
34685
18457
45593
48137
32537
61304
13507
39424
18377
15857
12676
21183
22946
30461
35209
14408
134903
24259
35130
91869
46245
22512
20459
21047
11825
19582
19092
14131
10189
18237
28340
14941
11613
16755
33252
35460
22962
37338
31258
20290
14477
104952
19482
16401
36857
15269
25114
35529
10917
13686
15780
15049
15924
23678
11841
24115
11500
12893
168813
36132
13674
99247
25390
12103
20472
19430
14643
15274
11104
12527
59126
19531
31195
15634
9825
12314
16649
17192
12952
15262
15419
13996
25697
51960
66982
214307
949926
6838172
423775
772753
558787
1882082
333414
825579
143932
1484513
69985
26947
125729
282535
32515
43099
108747
101154
71884
76866
93290
15068
23308
57182
83697
75511
29765
62532
52657
62676
31524
10219
19096
26366
51432
39758
9733
11551
104310
60406
18811
22665
76246
12423
14574
15554
64360
1719001
32322
55000
2197917
81418
168169
18742
40896
76300
18215
84641
54584
21558
26284
44861
45739
31820
11348
59038
10185
26346
28214
21215
109370
15964
28177
57058
17257
22760
18361
11912
25823
76249
313346
55841
125485
168939
24590
23102
16795
44653
193816
11600
36578
20746
35451
52455
12144
38195
23753
11768
73896
45220
25749
43727
212562
18705
88795
381387
135980
1406608
938158
507286
197728
640400
82888
63381
187738
261604
397160
699687
1989413
589345
794187
36616
174574
68945
188547
164559
6510135
61731
25058
17504
20399
44083
14476
13464
32009
46169
15867
83786
79156
24324
26314
29139
65809
17900
18600
11939
11996
13780
49662
15344
58629
33360
15473
17121
18342
24316
63134
31592
16278
36664
123734
17054
13757
29165
186257
34818
148660
502784
13426
12587
12802
29910
19467
19173
720812
23251
20456
18349
36910
105104
51655
71881
40221
154904
24577
49530
20437
346366
25267
13714
12718
12694
32468
20218
25362
32950
19575
10711
63118
183836
22615
20179
14935
12435
19856
17111
14967
15376
87974
37250
14285
19151
129291
21710
55265
35022
20047
275754
153632
23913
10853
14188
29574
12271
14780
92279
58691
17842
23911
131005
129682
14404
29472
24783
23477
13032
24320
19003
7999
11669
15157
11360
13328
16552
19267
29067
25650
28105
53588
369300
38731
26974
120169
264531
283819
2560674
30860
39874
216979
154553
56879
18639
55176
39916
129106
136043
24076
115207
16115
18932
23783
38325
12427
13476
103453
23869
88675
27977
133750
34087
17948
18967
139839
53218
39795
22883
44219
38954
24700
127814
22260
14815
29024
18779
45046
21672
13360
11852
11484
10413
15014
24944
18651
20560
102676
35063
56810
62188
30932
77809
154634
119278
46946
13872
17364
15415
15614
39661
40327
16525
18776
23404
23538
23457
16109
77140
57167
56299
15813
10084
15369
26752
16050
16441
20023
21100
16371
16777
38576
18168
12705
18009
36856
38097
14627
26925
29357
102953
47025
116839
22254
245727
19680
32059
41415
44057
15742
19305
21705
40315
32065
25317
42626
44036
42283
22986
56849
90071
82152
108574
30680
10801
22155
13593
32491
21484
19816
28196
45040
41612
26338
311903
50378
16289
20392
42093
15243
14886
16797
9800
11805
22315
88120
77822
21099
22275
52337
82261
62386
41055
19039
170895
40011
103350
38507
33497
55046
28187
16057
56698
21193
17854
81002
17060
103817
23224
31650
42477
24107
28504
263600
236339
43310
24007
22034
23653
14126
15740
283765
78257
409691
36864
72280
177112
16758
189852
12677
13731
20949
11153
10914
35107
20665
29364
13920
18897
24741
10398
9606
14761
32239
58810
24931
13973
12620
10675
12767
65298
23448
13226
12907
33136
139235
41478
49362
12422
10516
72368
9441
10801
11524
13932
11536
85753
14404
27878
8767
15783
16526
11283
11234
23383
23933
10517
17409
11029
23909
25344
24020
27743
25394
30282
29696
21595
26252
12257
17732
15527
14142
23242
12083
14933
26233
15875
15585
14494
23332
20354
14735
21899
14966
10963
12014
13926
9299
11172
13330
31621
16349
106385
20400
18941
11194
83431
31685
48217
12015
14685
22933
136743
101598
18986
18885
11414
12460
175501
13355
11084
18023
10903
19414
14321
17926
12406
17526
11508
11805
53149
81079
13671
27769
289429
17984
16503
30174
14004
13053
79763
27732
25259
17791
15952
46697
62903
50627
23744
17863
12576
18107
11272
32738
38096
16855
60968
30463
39156
66024
17266
34505
43291
12963
22632
23589
1121043
475150
98117
197801
24148
50988
9190
13114
9947
24289
49368
15445
15027
16073
19917
15361
13010
12214
11369
12566
18812
19357
15285
10836
9742
29923
15089
159208
222410
24225
36850
164785
16518
17250
24488
19467
26862
17073
16804
11738
14463
12977
45587
60873
32110
17603
29189
25007
113062
17840
14541
17361
46159
21723
64007
12915
22871
19379
13204
13267
62105
245510
175951
208977
11967
34345
192888
204978
91524
693273
1791636
126054
12950
9934
12924
13750
66708
100025
13972
18718
13114
12751
9270
12180
11881
10994
10581
9900
36941
112304
11609
11802
10966
30109
14149
14876
18510
22155
49138
21155
191802
11669
10917
10381
16978
12703
10742
10963
15978
16418
53930
13300
20567
10406
14017
15089
102998
15401
14466
14318
20003
15756
13014
15974
13762
13062
26186
88972
9342
10958
10939
11460
11783
114395
24624
19024
25126
14549
18420
19579
21510
16132
20848
37713
16599
28976
58925
11215
16249
12687
13322
13629
14616
10438
16683
15747
82477
30987
85103
13806
45924
15164
31026
20754
30428
14168
12573
79901
11097
16872
13629
13884
13287
13283
9907
18774
9906
11926
14278
14723
45784
29694
14197
14733
25519
28424
103269
42429
43466
30035
61068
26910
14558
20826
43178
17493
33514
23912
19607
49677
36971
13650
18108
21794
18474
15226
17784
10150
13632
32874
19374
14595
48765
19669
115223
27902
14608
14220
24682
16500
19006
14027
32195
15143
90982
24921
16233
10150
9628
12299
10444
67551
10071
21465
31767
45150
13207
22044
16195
16316
15410
8372
13642
10009
13150
22573
12836
10231
29123
26217
22068
