time (us)
37012
27302
70773
30236
46205
55085
191103
308896
68924
47844
70915
70330
19032
84293
68746
18101
15712
20527
18121
38425
38913
70468
240523
293075
42531
26826
21697
36579
41983
17301
21767
38153
34956
19469
29505
68430
20386
16157
25099
28347
49077
40578
146351
121279
88287
31156
23445
27606
18791
16496
54431
26952
50441
26170
65820
75521
32067
113150
51376
70708
49265
166637
19901
33352
17902
38624
49011
41717
356344
95539
78852
202633
98923
154528
85785
29501
31919
57713
78525
184278
67496
87263
32016
55201
13155
28650
164601
49872
57206
23530
11545
13064
11270
16273
74976
148440
48759
24276
25651
62396
100958
150422
32019
14010
74516
39432
38436
33890
14079
14559
36189
44312
27778
21555
16139
28898
23479
24621
23997
39443
27898
36233
98183
53754
46000
71645
71074
32630
22698
17570
26853
30432
21860
25901
17935
28400
68261
130814
38043
165069
30060
39960
26694
100637
27290
111148
115487
123733
204060
45927
97151
54646
70816
107198
89591
997571
573994
92010
290059
656009
197838
183238
225460
452823
179560
146470
121945
18490
37611
53039
15532
74368
27278
88810
50036
47162
48863
53926
91670
179093
577102
203745
136205
82130
71317
51459
232257
28530
69566
38568
147009
296536
645533
100549
45774
80698
337905
157228
140644
158296
30789
12978
32222
15948
56987
22293
34442
131733
94723
67341
136315
70876
24884
72656
123661
36078
29871
13027
58199
75918
21078
52183
16056
26468
55218
54817
128660
258568
24682
256104
47976
78414
232562
333382
72185
25429
30661
21689
21726
78301
78707
81991
23887
27632
19380
19137
112063
40484
15711
19250
19079
63347
14403
12174
12980
15875
26303
30129
13691
38559
40668
71633
18805
28157
36380
33842
20819
19942
73618
22785
321167
45545
22401
63371
95314
19570
19742
66129
22434
22615
22198
54756
63307
52624
12422
24408
19715
28175
35505
28012
28693
22186
26443
32245
19197
21267
21810
21036
37822
40090
173448
20545
16404
13553
13745
70631
45906
50565
85797
15579
11809
8722
21846
15437
17039
133336
38045
15449
17685
20049
18844
44519
25896
27683
18851
41351
50062
94866
47140
13836
19039
17980
22576
20739
14447
17465
15416
15875
53758
14583
27577
224170
22763
67249
39573
28735
48689
39419
26468
16396
45853
42461
42043
51150
63144
140304
162265
26863
19896
46749
45779
78366
26098
78842
109667
67875
47025
387907
35840
19915
45522
54386
22707
126562
20932
17423
52999
39776
35319
11447
113737
41708
68399
345152
64620
65443
56281
37605
13905
27184
23165
22092
24244
29482
80838
23864
22149
32870
31769
49810
160566
186276
70862
32963
35049
64952
64725
56046
41249
40225
43838
200392
29183
44814
102014
20911
28235
36412
71372
13306
19058
16839
19386
12086
16209
44488
12697
17326
8274
13327
17976
39027
48328
36925
44456
19556
14049
28010
62221
30337
20278
20516
25017
24743
16344
23974
37968
48374
23173
146235
34495
60452
26536
23715
24622
57184
33381
107826
96899
28096
43230
197606
99918
17336
13517
131576
13459
21753
16581
27732
18460
22738
13841
26382
82705
70224
69794
83936
102240
22390
120692
41280
54761
45100
15356
415500
43488
51645
83767
20318
41068
31707
43707
138254
27299
27081
53628
23041
12406
21397
36752
17242
37187
15300
25087
16604
20763
39127
34365
15177
22017
26607
116526
36465
99982
55724
132877
141154
122483
13422
29028
54714
32604
204050
80474
49160
36836
11037
32166
40654
9140
9327
16581
19699
15543
27570
27193
20349
38009
16718
47848
53717
32826
13500
18720
34568
34892
23033
24378
40644
18286
19028
22889
22425
14151
37343
82093
25067
18800
19060
23334
25322
25148
16944
14947
19270
15854
18436
31456
21650
37711
53679
186220
108842
37683
138319
44302
27055
63557
62421
60982
63070
29917
56095
89404
61377
43863
50432
181879
250085
28347
16608
113991
18649
70457
30798
40184
144099
38074
507675
101807
66755
58761
598176
160804
116195
76465
77218
363713
54565
19660
51521
23900
17515
43481
34101
22723
14694
24492
16761
14388
22672
21325
28628
22882
62364
113519
24484
98573
83350
120957
16979
16690
20650
32143
22657
18801
14968
19257
13123
17752
23762
9526
20020
17416
36704
17755
19940
13770
14608
32197
25976
30932
16560
16530
11111
23445
13648
167292
74075
23929
49653
106802
68281
118613
28541
19584
12129
17320
62684
87860
30790
26714
44740
24727
13394
38687
62671
16669
35219
28393
16196
14251
13822
38197
22637
22759
20576
161097
92241
63131
17580
14870
23750
24124
34327
46818
62663
69948
40358
10351
9766
12271
16199
9410
19105
24772
11401
13505
42146
43754
19070
36967
34262
35865
40382
25629
25066
31240
19142
37070
12250
20124
37322
46147
18988
15875
10581
22477
27546
13712
20209
9283
10677
11214
26650
131388
36975
49438
107901
125446
15979
41824
12973
14069
14834
37270
26421
23095
13451
26293
47443
57490
48997
32766
25214
59107
21758
35979
83533
43590
13942
22525
14890
23149
17743
30575
37537
13075
29996
14607
37704
21313
22255
22785
23227
23342
32650
46386
18479
33852
24642
19288
39296
43390
21234
11959
21647
25892
38064
33429
52216
20825
28179
13884
19906
14206
10572
11750
22418
28394
44562
23210
59252
58495
42088
22153
38790
27761
23400
52427
37566
17837
49104
20238
23176
13750
42396
26220
17507
48137
59407
20747
17628
14990
11840
56228
21522
15900
68049
21681
15972
30983
16245
60572
28688
28623
30561
25429
27878
17244
42192
20705
39338
35703
22205
23841
63532
127027
545864
99590
109333
836245
106518
25249
55285
16973
59130
34837
15286
22139
68849
103218
10277
20411
27659
14235
31501
18552
36140
138970
31305
42797
21682
30055
20622
9927
12656
48027
541526
35251
345054
237451
125410
56873
137128
131396
46496
18787
45810
29095
27841
13038
16862
38829
59723
15202
55723
38923
31452
22505
35411
34724
33931
746512
73184
30451
37472
16990
23884
28793
40248
26461
42371
16650
54213
80781
188766
23647
28937
12939
71988
66419
135066
17499
26857
50974
21705
112207
34753
21151
50871
22996
29738
25465
69629
183807
48452
26496
40760
112645
41924
41175
58587
34662
72885
73821
90333
14571
27377
66999
63414
90108
11170
14147
14562
16814
12116
19687
33315
37381
46563
46485
17373
34176
14613
20791
29235
15479
22285
43811
197249
91815
74096
25980
17219
9797
15086
27390
35827
181914
15802
16967
64719
185129
19257
39560
23120
22907
27767
18983
17531
22612
20879
19687
38407
14934
64020
11737
21895
