time (us)
10637
25450
13428
12963
50751
15756
25178
55956
91725
66989
33811
90173
16615
13835
57464
19776
38626
20652
13834
23250
18656
29737
19535
46606
14421
12843
11749
10294
17457
9645
20232
15383
26464
11451
12322
11058
11213
13088
17889
138986
26166
13194
48043
34553
19165
14989
78930
37370
36109
49126
447594
142852
184683
57141
92374
336119
25723
67049
874174
19295
15919
13622
17612
9257
13693
147723
441021
101907
38565
77468
651553
1167525
106446
54854
29661
34799
54701
12516
10161
13392
11880
11071
12450
8545
10347
10201
10520
16287
28775
26379
42488
602427
35563
15216
827375
21249
99991
55997
16844
235425
22763
119698
53778
19586
15069
11965
327553
13994
29228
174070
23566
175117
52098
18370
16423
16121
20095
62927
19322
36075
13406
10809
30348
50192
67211
12986
49263
33619
151307
112933
17057
11002
11891
23121
10849
10081
48951
42206
21977
10233
12739
13925
9830
10885
11099
9995
10741
11315
10478
9943
14428
8374
141107
21276
149369
117722
22291
13782
12292
10782
8406
10920
18246
9850
30556
15264
13465
103536
15585
51931
10485
92510
16147
15351
14824
11583
12286
12816
26426
20597
17612
15069
22798
25437
16766
17271
18027
18857
14796
11710
10886
10747
15049
11805
9716
13355
38055
12655
25343
10044
11457
29830
10989
10018
14183
19652
10522
17002
10060
12087
9745
11757
9517
10720
9907
10324
10114
15567
10258
18890
13382
13898
15229
11414
23940
14876
19037
13384
11837
11359
13116
10587
11774
10435
11788
14578
16647
154598
12307
10987
44953
12417
19520
11074
10405
16858
14332
16629
12224
26758
13916
29092
65380
13846
27608
67004
11490
32087
62952
26604
77942
24361
17244
17388
24807
18458
15600
136111
18859
17335
16576
9749
10264
13144
8791
17604
16968
9899
14128
14910
11394
12302
8221
13687
66601
17880
12764
37228
21179
11047
21417
19187
15363
14279
11190
22456
15445
20780
17803
16482
20449
140270
12950
14257
11692
11264
33401
10392
10082
11365
11457
17106
15286
9913
29021
11894
10840
41739
96099
496424
32180
10836
13359
19628
10478
15213
14157
32448
11942
13502
14054
16395
13147
20518
18129
10126
9835
17593
18324
18336
12105
12149
11682
11845
12963
11004
11142
10227
10546
14185
9867
10409
10388
9979
9994
7983
10463
9777
8607
10286
10668
10786
10107
17367
11447
29734
23515
9396
11462
10138
11437
14310
45090
18308
23011
10986
31613
32003
102467
23851
87639
25278
24047
18540
55338
41719
20876
14799
19449
15637
82998
78702
13147
13163
13218
34236
14181
34813
11914
11278
12638
11189
17456
14429
10295
80552
20242
49468
81112
13454
19963
76822
12851
14550
10604
10328
11665
10535
14823
10586
10290
11857
10104
22608
13086
13189
13843
10813
14814
22487
11897
9767
10132
11777
13606
10650
10433
12310
8928
10749
23868
14984
11293
19251
16971
8359
11441
16836
44301
37759
12230
16308
39690
8463
13428
14098
9843
10894
10332
14093
14926
30635
14555
38288
10133
11571
10437
45693
10064
10223
10257
10628
9573
9998
20686
11212
12465
20720
12565
13811
