time (us)
12619
13966
12300
15110
13869
17306
23623
15096
11304
13210
37277
14054
15796
14110
22319
14118
12873
9553
15184
14890
11143
9860
11405
10710
9833
12353
12054
25163
9711
12418
9528
13793
16232
9758
20076
52472
13805
9873
16136
17286
9103
31084
11390
12451
59045
11116
11110
10403
10372
10506
12113
10810
8270
12957
35096
13363
12165
18145
14651
10826
18718
13065
9505
9700
8339
15778
11074
13445
11274
16394
15566
18205
26662
39889
9923
10448
10587
10935
11427
9847
8063
9710
11335
13700
22211
10910
12504
43034
10205
8318
10493
14777
9909
9748
12069
18372
11736
12124
10216
12677
12349
10851
8098
14152
26367
17470
13805
11387
11441
10294
12664
10549
10927
13020
20227
16140
12688
11929
9915
12509
12923
10567
8605
14222
11402
9882
9238
12648
23272
9975
10310
8591
11010
11761
12033
12799
12660
12895
16786
10819
13460
9320
10176
12025
19448
10084
10039
10788
9991
9272
11236
13190
10385
12087
13709
15961
31904
42196
9074
9747
13232
10125
11009
13377
16517
10321
12897
15787
8396
14654
12565
53000
11404
11516
12576
11117
9107
13719
9719
13991
10189
9280
22588
16125
13970
8977
12127
9414
9200
10313
11206
8689
9861
12377
14812
9487
11723
19492
10434
9373
9064
10315
9196
12884
24528
12771
22304
10686
16743
8347
7844
11237
7713
9865
10105
13478
13226
12667
14769
18366
9042
7404
9320
8633
11474
9395
18242
22460
8698
11758
10587
10818
11875
10793
12454
10404
10372
11940
10987
12324
13059
11121
8795
34708
10282
9590
9682
11097
8417
8490
9911
8500
9634
9643
12259
10132
10002
7451
8945
8045
9867
23801
10037
22579
14619
9865
10894
10304
10038
12211
13096
9802
10165
8939
14379
11018
10173
8163
9558
11693
8718
10214
8764
10004
11260
15225
12665
12415
8911
9513
11631
9897
11467
10344
30677
19427
11564
9859
10482
15491
10562
11065
10668
11811
9811
11367
11775
10148
13014
9917
11024
9595
9795
11290
19583
8126
9769
21492
9753
11435
7687
10169
11149
11304
9759
9735
13331
11945
7748
10628
9556
10325
9523
12617
14261
9506
13025
10272
7595
9625
10906
8307
11554
9679
10298
10215
9503
13540
16387
15072
23967
9682
10127
9147
10758
9807
9843
8561
11184
12089
8807
9434
11598
13728
7982
10949
10118
8809
10284
9828
12274
9605
10168
10606
10240
15786
9438
11783
9055
11297
13844
17577
9960
10431
10778
30278
12613
9570
9682
10236
9709
10016
10442
14246
24603
15915
24707
11118
10162
13020
13017
9767
13444
26076
12131
9821
9641
10387
7520
8262
